,'userID','songID','rating'
11155,1115,81086,1
11156,1115,101528,1
11157,1115,105946,5
11158,1115,110674,5
11159,1115,131736,1
11160,1116,2726,3
11161,1116,18510,4
11162,1116,35812,5
11163,1116,40037,5
11164,1116,52137,2
11165,1116,78174,4
11166,1116,78724,3
11167,1116,84090,4
11168,1116,116053,4
11169,1116,134626,4
11170,1117,2739,5
11171,1117,11399,5
11172,1117,24913,5
11173,1117,27068,5
11174,1117,62991,5
11175,1117,63599,3
11176,1117,81910,5
11177,1117,97456,5
11178,1117,107591,5
11179,1117,113668,5
11180,1118,23515,3
11181,1118,27411,5
11182,1118,34992,5
11183,1118,48616,2
11184,1118,71741,5
11185,1118,77290,3
11186,1118,89957,5
11187,1118,93787,4
11188,1118,126934,5
11189,1118,134732,5
11190,1119,17329,5
11191,1119,55657,5
11192,1119,75436,5
11193,1119,76102,5
11194,1119,79427,5
11195,1119,80282,5
11196,1119,94569,5
11197,1119,109250,5
11198,1119,120493,5
11199,1119,129068,5
11200,1120,3209,2
11201,1120,20680,5
11202,1120,28512,5
11203,1120,43744,5
11204,1120,46727,5
11205,1120,56386,5
11206,1120,75031,1
11207,1120,85602,5
11208,1120,89104,5
11209,1120,95122,5
11210,1121,31558,3
11211,1121,37397,3
11212,1121,45127,2
11213,1121,66655,4
11214,1121,86129,3
11215,1121,89016,3
11216,1121,93626,3
11217,1121,97313,2
11218,1121,99067,1
11219,1121,112591,3
11220,1122,20507,1
11221,1122,38397,1
11222,1122,40518,5
11223,1122,54962,1
11224,1122,97474,1
11225,1122,114770,2
11226,1122,118541,2
11227,1122,121799,1
11228,1122,126757,5
11229,1122,134454,3
11230,1123,843,3
11231,1123,7145,4
11232,1123,21882,4
11233,1123,25774,5
11234,1123,54911,5
11235,1123,67509,5
11236,1123,80933,1
11237,1123,110502,3
11238,1123,127609,5
11239,1123,136015,3
11240,1124,459,3
11241,1124,8722,2
11242,1124,17029,3
11243,1124,20153,1
11244,1124,46790,4
11245,1124,48859,2
11246,1124,49029,5
11247,1124,74845,4
11248,1124,119103,2
11249,1124,128481,3
11250,1125,12932,1
11251,1125,26180,2
11252,1125,30969,1
11253,1125,34455,1
11254,1125,44213,2
11255,1125,60447,4
11256,1125,61298,1
11257,1125,81327,1
11258,1125,87929,3
11259,1125,99327,1
11260,1126,6498,1
11261,1126,37085,1
11262,1126,57113,3
11263,1126,60971,1
11264,1126,66621,1
11265,1126,91536,2
11266,1126,96683,1
11267,1126,113713,1
11268,1126,128774,1
11269,1126,136004,4
11270,1127,36485,4
11271,1127,42109,4
11272,1127,70695,5
11273,1127,78051,3
11274,1127,86341,4
11275,1127,91704,4
11276,1127,106207,2
11277,1127,108811,4
11278,1127,114116,4
11279,1127,134783,4
11280,1128,20064,4
11281,1128,20077,1
11282,1128,28429,2
11283,1128,61036,3
11284,1128,98273,4
11285,1128,106695,4
11286,1128,108684,5
11287,1128,120678,3
11288,1128,134563,4
11289,1128,135077,3
11290,1129,1346,5
11291,1129,2009,4
11292,1129,18177,4
11293,1129,22763,3
11294,1129,26302,4
11295,1129,70244,3
11296,1129,78281,4
11297,1129,98727,3
11298,1129,119065,4
11299,1129,128320,4
11300,1130,3785,2
11301,1130,16474,3
11302,1130,32404,5
11303,1130,47730,5
11304,1130,66046,2
11305,1130,69924,4
11306,1130,75916,2
11307,1130,86946,4
11308,1130,90176,1
11309,1130,109371,1
11310,1131,9973,3
11311,1131,34845,3
11312,1131,35718,3
11313,1131,42781,4
11314,1131,51071,5
11315,1131,62954,5
11316,1131,63514,3
11317,1131,66621,4
11318,1131,114925,2
11319,1131,124812,4
11320,1132,271,5
11321,1132,16832,5
11322,1132,21157,5
11323,1132,60240,4
11324,1132,66046,4
11325,1132,88665,5
11326,1132,94430,5
11327,1132,108811,5
11328,1132,118663,4
11329,1132,135513,5
11330,1133,37244,2
11331,1133,41022,3
11332,1133,42722,3
11333,1133,50744,3
11334,1133,61814,3
11335,1133,64009,5
11336,1133,73936,4
11337,1133,85992,3
11338,1133,106845,5
11339,1133,115649,3
11340,1134,42909,5
11341,1134,55126,5
11342,1134,62221,5
11343,1134,68376,5
11344,1134,69347,5
11345,1134,72855,1
11346,1134,80946,5
11347,1134,81315,5
11348,1134,89960,5
11349,1134,117629,5
11350,1135,14528,1
11351,1135,52439,5
11352,1135,57526,3
11353,1135,64330,4
11354,1135,74541,3
11355,1135,76691,3
11356,1135,82422,1
11357,1135,110963,3
11358,1135,121160,3
11359,1135,123794,4
11360,1136,413,5
11361,1136,16794,1
11362,1136,17746,3
11363,1136,32744,1
11364,1136,45934,1
11365,1136,59242,1
11366,1136,81167,5
11367,1136,84409,1
11368,1136,108430,5
11369,1136,116089,5
11370,1137,30173,4
11371,1137,30856,3
11372,1137,37351,3
11373,1137,38533,3
11374,1137,44312,3
11375,1137,45610,2
11376,1137,54334,2
11377,1137,91242,4
11378,1137,103028,3
11379,1137,116267,2
11380,1138,7657,5
11381,1138,10278,4
11382,1138,38731,2
11383,1138,50889,2
11384,1138,57173,3
11385,1138,80588,4
11386,1138,89425,4
11387,1138,111558,2
11388,1138,124281,4
11389,1138,133276,4
11390,1139,12221,1
11391,1139,14094,3
11392,1139,21892,4
11393,1139,46886,4
11394,1139,60916,5
11395,1139,66452,4
11396,1139,77111,3
11397,1139,81905,2
11398,1139,117722,1
11399,1139,124281,4
11400,1140,15597,4
11401,1140,16548,4
11402,1140,36029,2
11403,1140,46382,5
11404,1140,52379,2
11405,1140,67383,3
11406,1140,79419,4
11407,1140,83678,1
11408,1140,87130,4
11409,1140,91576,1
11410,1141,21159,1
11411,1141,42547,1
11412,1141,68420,1
11413,1141,74054,1
11414,1141,82218,5
11415,1141,86865,1
11416,1141,108283,1
11417,1141,117393,1
11418,1141,131963,1
11419,1141,134751,5
11420,1142,15099,5
11421,1142,19538,4
11422,1142,62659,4
11423,1142,64047,5
11424,1142,66923,5
11425,1142,76827,5
11426,1142,101191,4
11427,1142,102754,4
11428,1142,115160,3
11429,1142,133935,5
11430,1143,7006,5
11431,1143,25918,1
11432,1143,33630,3
11433,1143,58356,1
11434,1143,83962,5
11435,1143,90114,3
11436,1143,97638,5
11437,1143,102885,4
11438,1143,104895,3
11439,1143,130700,5
11440,1144,13784,5
11441,1144,31209,3
11442,1144,45689,3
11443,1144,60387,5
11444,1144,75869,4
11445,1144,81031,5
11446,1144,89139,2
11447,1144,93069,4
11448,1144,112249,4
11449,1144,124472,5
11450,1145,12389,1
11451,1145,13417,4
11452,1145,15725,1
11453,1145,18121,1
11454,1145,30069,1
11455,1145,66732,3
11456,1145,78312,1
11457,1145,85934,1
11458,1145,107920,1
11459,1145,130553,1
11460,1146,3384,1
11461,1146,3507,5
11462,1146,22931,4
11463,1146,25463,3
11464,1146,34146,3
11465,1146,51521,4
11466,1146,54915,2
11467,1146,58415,5
11468,1146,84687,1
11469,1146,125682,4
11470,1147,1023,5
11471,1147,26703,3
11472,1147,27636,1
11473,1147,46264,5
11474,1147,54335,1
11475,1147,89762,1
11476,1147,92823,3
11477,1147,116881,5
11478,1147,130619,2
11479,1147,134379,4
11480,1148,10323,5
11481,1148,10766,5
11482,1148,40250,5
11483,1148,48085,5
11484,1148,51928,5
11485,1148,56160,5
11486,1148,75798,5
11487,1148,75842,5
11488,1148,116183,5
11489,1148,117331,5
11490,1149,14900,1
11491,1149,22746,5
11492,1149,29552,1
11493,1149,29557,1
11494,1149,51396,1
11495,1149,56168,5
11496,1149,71158,1
11497,1149,73960,1
11498,1149,113088,1
11499,1149,132889,1
11500,1150,10224,4
11501,1150,36126,5
11502,1150,37375,5
11503,1150,69462,5
11504,1150,77878,4
11505,1150,85267,4
11506,1150,104287,5
11507,1150,122820,4
11508,1150,125010,5
11509,1150,127925,5
11510,1151,26842,4
11511,1151,26944,3
11512,1151,36985,4
11513,1151,61006,5
11514,1151,62234,3
11515,1151,63429,5
11516,1151,79982,4
11517,1151,80651,3
11518,1151,85259,1
11519,1151,88525,3
11520,1152,7167,4
11521,1152,8970,1
11522,1152,13859,3
11523,1152,57557,4
11524,1152,62145,4
11525,1152,62330,4
11526,1152,71525,4
11527,1152,88525,5
11528,1152,102141,4
11529,1152,132833,4
11530,1153,9140,4
11531,1153,11091,4
11532,1153,50422,5
11533,1153,53152,5
11534,1153,53245,4
11535,1153,74627,4
11536,1153,74793,3
11537,1153,77251,2
11538,1153,80450,5
11539,1153,134037,4
11540,1154,7269,3
11541,1154,8363,2
11542,1154,20963,3
11543,1154,22763,3
11544,1154,39598,2
11545,1154,61907,2
11546,1154,80873,2
11547,1154,92874,3
11548,1154,101507,4
11549,1154,119577,5
11550,1155,4881,1
11551,1155,18729,3
11552,1155,48731,1
11553,1155,49014,1
11554,1155,51097,1
11555,1155,71021,1
11556,1155,87008,5
11557,1155,90864,1
11558,1155,98868,1
11559,1155,122684,1
11560,1156,2006,2
11561,1156,32519,1
11562,1156,38290,5
11563,1156,38938,4
11564,1156,62313,3
11565,1156,70988,4
11566,1156,77245,5
11567,1156,114140,4
11568,1156,119508,3
11569,1156,126255,4
11570,1157,7570,4
11571,1157,15302,5
11572,1157,39759,5
11573,1157,76952,5
11574,1157,79702,5
11575,1157,90762,5
11576,1157,96354,5
11577,1157,124911,5
11578,1157,134143,5
11579,1157,135540,5
11580,1158,23945,3
11581,1158,42547,4
11582,1158,55400,5
11583,1158,68941,4
11584,1158,82520,4
11585,1158,84957,4
11586,1158,107709,4
11587,1158,124513,4
11588,1158,131048,3
11589,1158,132891,4
11590,1159,3743,1
11591,1159,27866,2
11592,1159,45000,3
11593,1159,49819,1
11594,1159,63148,5
11595,1159,69712,2
11596,1159,86113,1
11597,1159,96542,1
11598,1159,98933,5
11599,1159,110365,1
11600,1160,24320,1
11601,1160,28070,1
11602,1160,42590,3
11603,1160,67351,3
11604,1160,67887,1
11605,1160,82655,1
11606,1160,84724,1
11607,1160,97148,4
11608,1160,113339,5
11609,1160,134279,2
11610,1161,1524,1
11611,1161,21398,4
11612,1161,46256,1
11613,1161,56866,5
11614,1161,64133,5
11615,1161,99383,1
11616,1161,109386,1
11617,1161,117310,1
11618,1161,130328,4
11619,1161,133739,4
11620,1162,911,4
11621,1162,13859,5
11622,1162,16085,4
11623,1162,45026,5
11624,1162,73119,1
11625,1162,81777,1
11626,1162,82422,2
11627,1162,120147,5
11628,1162,123827,5
11629,1162,134229,5
11630,1163,38550,5
11631,1163,46888,5
11632,1163,51615,2
11633,1163,71582,5
11634,1163,74958,5
11635,1163,84163,4
11636,1163,105073,3
11637,1163,109085,5
11638,1163,124472,4
11639,1163,124832,2
11640,1164,1610,5
11641,1164,3995,1
11642,1164,8100,5
11643,1164,35982,5
11644,1164,36001,5
11645,1164,56791,3
11646,1164,66635,5
11647,1164,111049,5
11648,1164,111391,5
11649,1164,134788,5
11650,1165,42098,1
11651,1165,64334,1
11652,1165,91120,3
11653,1165,91858,1
11654,1165,97177,3
11655,1165,98196,1
11656,1165,111788,3
11657,1165,115961,1
11658,1165,126200,1
11659,1165,133270,3
11660,1166,22331,5
11661,1166,33640,5
11662,1166,37483,1
11663,1166,61296,5
11664,1166,84934,5
11665,1166,89140,1
11666,1166,95379,5
11667,1166,97096,1
11668,1166,123055,5
11669,1166,124472,1
11670,1167,834,5
11671,1167,5208,4
11672,1167,25603,1
11673,1167,42706,5
11674,1167,54907,1
11675,1167,77198,1
11676,1167,111026,2
11677,1167,113954,4
11678,1167,114530,1
11679,1167,128581,2
11680,1168,17191,4
11681,1168,18316,4
11682,1168,32438,5
11683,1168,35033,3
11684,1168,38938,4
11685,1168,42368,3
11686,1168,71794,4
11687,1168,96022,3
11688,1168,103569,5
11689,1168,136395,3
11690,1169,15381,5
11691,1169,31094,5
11692,1169,34485,5
11693,1169,34844,1
11694,1169,49011,1
11695,1169,87300,1
11696,1169,87726,5
11697,1169,94277,5
11698,1169,102749,1
11699,1169,132405,5
11700,1170,3517,5
11701,1170,8063,5
11702,1170,37174,5
11703,1170,37478,5
11704,1170,41104,3
11705,1170,44885,1
11706,1170,54148,5
11707,1170,68189,4
11708,1170,118129,5
11709,1170,125451,1
11710,1171,6606,3
11711,1171,29551,3
11712,1171,53235,3
11713,1171,67818,3
11714,1171,96995,1
11715,1171,100525,5
11716,1171,110297,5
11717,1171,112900,4
11718,1171,120712,3
11719,1171,127805,3
11720,1172,3507,5
11721,1172,27863,5
11722,1172,32515,5
11723,1172,60465,5
11724,1172,61658,5
11725,1172,66063,5
11726,1172,68651,1
11727,1172,76582,1
11728,1172,103995,5
11729,1172,113274,5
11730,1173,5162,5
11731,1173,45670,4
11732,1173,64831,4
11733,1173,74190,5
11734,1173,85310,4
11735,1173,87202,4
11736,1173,93000,1
11737,1173,106066,1
11738,1173,122924,4
11739,1173,126099,5
11740,1174,5117,1
11741,1174,20937,3
11742,1174,29984,5
11743,1174,40889,2
11744,1174,52413,5
11745,1174,64045,3
11746,1174,91997,5
11747,1174,99870,2
11748,1174,110674,3
11749,1174,115684,3
11750,1175,3762,5
11751,1175,5383,5
11752,1175,9219,4
11753,1175,13900,2
11754,1175,42985,5
11755,1175,62338,3
11756,1175,74541,4
11757,1175,91985,3
11758,1175,103971,5
11759,1175,112165,4
11760,1176,17074,1
11761,1176,39144,5
11762,1176,48313,1
11763,1176,70509,2
11764,1176,73417,1
11765,1176,74325,4
11766,1176,83647,5
11767,1176,99063,1
11768,1176,103770,1
11769,1176,130253,1
11770,1177,3517,2
11771,1177,47803,5
11772,1177,55494,4
11773,1177,55556,4
11774,1177,66196,1
11775,1177,97077,4
11776,1177,102121,3
11777,1177,110876,4
11778,1177,119961,2
11779,1177,122603,5
11780,1178,2217,5
11781,1178,35309,5
11782,1178,58686,3
11783,1178,63741,5
11784,1178,71232,5
11785,1178,76946,5
11786,1178,78821,5
11787,1178,100851,5
11788,1178,105414,5
11789,1178,131194,5
11790,1179,29432,3
11791,1179,43478,5
11792,1179,53292,5
11793,1179,56750,4
11794,1179,73301,3
11795,1179,78294,5
11796,1179,91258,5
11797,1179,114424,5
11798,1179,120469,5
11799,1179,122889,3
11800,1180,6394,3
11801,1180,42781,5
11802,1180,51851,3
11803,1180,62450,3
11804,1180,69780,2
11805,1180,71539,5
11806,1180,89762,2
11807,1180,101798,3
11808,1180,106752,5
11809,1180,112930,5
11810,1181,3360,1
11811,1181,24911,1
11812,1181,46987,5
11813,1181,58132,4
11814,1181,70850,5
11815,1181,94828,5
11816,1181,96427,5
11817,1181,121321,5
11818,1181,126643,5
11819,1181,133131,5
11820,1182,22746,3
11821,1182,23516,2
11822,1182,26723,2
11823,1182,45379,2
11824,1182,72079,3
11825,1182,72793,1
11826,1182,75572,2
11827,1182,78432,1
11828,1182,86766,2
11829,1182,115854,3
11830,1183,24246,4
11831,1183,27534,1
11832,1183,51652,4
11833,1183,59736,4
11834,1183,95463,5
11835,1183,97004,5
11836,1183,102084,1
11837,1183,105078,4
11838,1183,125956,1
11839,1183,129108,5
11840,1184,12781,1
11841,1184,14712,1
11842,1184,26907,5
11843,1184,33214,1
11844,1184,66102,1
11845,1184,79824,1
11846,1184,98678,1
11847,1184,108564,1
11848,1184,121321,5
11849,1184,134199,1
11850,1185,28621,2
11851,1185,69183,3
11852,1185,94697,4
11853,1185,104069,5
11854,1185,104444,5
11855,1185,106692,4
11856,1185,108006,4
11857,1185,122215,4
11858,1185,123176,1
11859,1185,129112,5
11860,1186,5189,4
11861,1186,8627,5
11862,1186,32947,4
11863,1186,46088,1
11864,1186,47464,2
11865,1186,48011,5
11866,1186,69063,1
11867,1186,80196,2
11868,1186,131081,2
11869,1186,135940,4
11870,1187,8993,1
11871,1187,27423,1
11872,1187,40150,5
11873,1187,43267,1
11874,1187,61661,1
11875,1187,73707,2
11876,1187,102059,1
11877,1187,105421,1
11878,1187,109137,1
11879,1187,120976,2
11880,1188,686,3
11881,1188,40738,5
11882,1188,77647,5
11883,1188,79816,5
11884,1188,80876,5
11885,1188,85584,5
11886,1188,90699,5
11887,1188,108416,5
11888,1188,122684,5
11889,1188,123146,5
11890,1189,16474,2
11891,1189,32383,4
11892,1189,37478,2
11893,1189,55929,4
11894,1189,56660,4
11895,1189,76953,4
11896,1189,89781,3
11897,1189,101527,2
11898,1189,111339,5
11899,1189,129275,4
11900,1190,1037,5
11901,1190,2475,1
11902,1190,13478,5
11903,1190,16047,1
11904,1190,30561,1
11905,1190,47112,5
11906,1190,99441,5
11907,1190,118377,1
11908,1190,120147,1
11909,1190,128719,1
11910,1191,45839,4
11911,1191,58573,2
11912,1191,64422,4
11913,1191,81999,3
11914,1191,97191,5
11915,1191,100088,5
11916,1191,111390,3
11917,1191,116754,2
11918,1191,123506,5
11919,1191,127421,4
11920,1192,7632,2
11921,1192,14513,1
11922,1192,22245,3
11923,1192,35714,2
11924,1192,36554,1
11925,1192,54138,2
11926,1192,66102,2
11927,1192,76331,3
11928,1192,93209,3
11929,1192,116968,3
11930,1193,3124,5
11931,1193,13961,5
11932,1193,30279,5
11933,1193,36811,5
11934,1193,63148,5
11935,1193,72166,5
11936,1193,81543,5
11937,1193,105202,5
11938,1193,123809,5
11939,1193,131750,5
11940,1194,745,5
11941,1194,3245,4
11942,1194,6334,5
11943,1194,12960,4
11944,1194,20772,1
11945,1194,53373,5
11946,1194,60240,5
11947,1194,83945,4
11948,1194,98288,5
11949,1194,136349,5
11950,1195,4568,3
11951,1195,9488,4
11952,1195,31588,3
11953,1195,37149,4
11954,1195,57253,4
11955,1195,81524,3
11956,1195,86488,4
11957,1195,102214,3
11958,1195,107230,3
11959,1195,130255,4
11960,1196,36578,5
11961,1196,41442,5
11962,1196,74883,5
11963,1196,95245,4
11964,1196,98401,1
11965,1196,98430,4
11966,1196,116590,4
11967,1196,119594,5
11968,1196,124522,4
11969,1196,129428,4
11970,1197,9082,5
11971,1197,17901,5
11972,1197,41800,5
11973,1197,61774,5
11974,1197,61839,5
11975,1197,84338,5
11976,1197,101605,5
11977,1197,107549,5
11978,1197,116789,5
11979,1197,129365,3
11980,1198,1005,5
11981,1198,10732,2
11982,1198,25239,5
11983,1198,45000,1
11984,1198,68198,5
11985,1198,81865,5
11986,1198,86839,5
11987,1198,94182,1
11988,1198,125948,5
11989,1198,133107,5
11990,1199,3124,5
11991,1199,11386,5
11992,1199,19598,4
11993,1199,30270,5
11994,1199,34566,5
11995,1199,40816,1
11996,1199,75556,5
11997,1199,91442,3
11998,1199,108051,5
11999,1199,127834,1
12000,1200,21784,4
12001,1200,22046,5
12002,1200,37478,1
12003,1200,38677,4
12004,1200,54762,5
12005,1200,71997,1
12006,1200,87466,1
12007,1200,94760,5
12008,1200,101643,1
12009,1200,120147,1
12010,1201,69,5
12011,1201,22756,5
12012,1201,58409,5
12013,1201,63599,4
12014,1201,65791,4
12015,1201,77043,4
12016,1201,89645,4
12017,1201,121733,5
12018,1201,128193,5
12019,1201,135510,5
12020,1202,8058,2
12021,1202,16977,5
12022,1202,17403,4
12023,1202,19105,5
12024,1202,45346,4
12025,1202,81736,4
12026,1202,91801,4
12027,1202,107991,5
12028,1202,127036,4
12029,1202,135875,5
12030,1203,7939,1
12031,1203,15597,1
12032,1203,34159,2
12033,1203,41973,3
12034,1203,54001,1
12035,1203,67755,1
12036,1203,85988,5
12037,1203,94896,1
12038,1203,115313,3
12039,1203,135572,1
12040,1204,33216,5
12041,1204,55478,5
12042,1204,57885,4
12043,1204,59458,5
12044,1204,63017,5
12045,1204,74894,5
12046,1204,82913,3
12047,1204,117923,5
12048,1204,118554,5
12049,1204,130487,5
12050,1205,5164,3
12051,1205,25479,3
12052,1205,43827,4
12053,1205,53890,4
12054,1205,55065,4
12055,1205,73430,3
12056,1205,73737,3
12057,1205,77908,4
12058,1205,90823,5
12059,1205,102800,3
12060,1206,6872,4
12061,1206,24057,2
12062,1206,36918,3
12063,1206,46002,2
12064,1206,52327,4
12065,1206,61755,3
12066,1206,69580,5
12067,1206,105633,3
12068,1206,105784,3
12069,1206,110530,2
12070,1207,364,5
12071,1207,15523,4
12072,1207,17559,4
12073,1207,18546,1
12074,1207,41992,4
12075,1207,53379,4
12076,1207,69815,4
12077,1207,74796,4
12078,1207,123623,4
12079,1207,128016,1
12080,1208,9113,5
12081,1208,40805,4
12082,1208,43827,4
12083,1208,48731,4
12084,1208,58264,4
12085,1208,74083,4
12086,1208,83028,5
12087,1208,85992,5
12088,1208,116231,3
12089,1208,132671,5
12090,1209,7657,4
12091,1209,11291,2
12092,1209,15263,1
12093,1209,22212,5
12094,1209,22683,1
12095,1209,57692,2
12096,1209,75728,3
12097,1209,93912,5
12098,1209,117779,5
12099,1209,132189,5
12100,1210,5900,5
12101,1210,19604,4
12102,1210,37015,5
12103,1210,44624,5
12104,1210,47261,5
12105,1210,57557,4
12106,1210,88812,5
12107,1210,123117,1
12108,1210,123597,4
12109,1210,133242,1
12110,1211,12827,5
12111,1211,17083,1
12112,1211,25820,3
12113,1211,45934,1
12114,1211,46747,3
12115,1211,49904,1
12116,1211,56783,3
12117,1211,59917,3
12118,1211,68575,5
12119,1211,94569,5
12120,1212,3550,5
12121,1212,31102,1
12122,1212,43927,1
12123,1212,61602,1
12124,1212,70692,1
12125,1212,78278,3
12126,1212,83889,3
12127,1212,100497,1
12128,1212,117080,5
12129,1212,127640,5
12130,1213,6687,1
12131,1213,40305,1
12132,1213,53942,5
12133,1213,60425,1
12134,1213,64918,1
12135,1213,91576,1
12136,1213,98971,1
12137,1213,109521,5
12138,1213,124978,2
12139,1213,133913,1
12140,1214,6601,2
12141,1214,21605,1
12142,1214,26812,5
12143,1214,42018,5
12144,1214,52379,1
12145,1214,52751,1
12146,1214,61428,1
12147,1214,107839,5
12148,1214,110452,3
12149,1214,124911,5
12150,1215,36866,3
12151,1215,43899,4
12152,1215,60750,4
12153,1215,70473,2
12154,1215,74208,5
12155,1215,79084,4
12156,1215,79275,5
12157,1215,80710,4
12158,1215,98988,4
12159,1215,100804,3
12160,1216,4608,4
12161,1216,6668,5
12162,1216,38274,3
12163,1216,45546,4
12164,1216,59160,5
12165,1216,70804,5
12166,1216,93917,5
12167,1216,101721,5
12168,1216,113932,4
12169,1216,131194,5
12170,1217,10714,5
12171,1217,26199,5
12172,1217,37585,4
12173,1217,56008,5
12174,1217,73964,2
12175,1217,74091,5
12176,1217,75165,4
12177,1217,95898,5
12178,1217,123926,5
12179,1217,131736,5
12180,1218,27993,1
12181,1218,45156,1
12182,1218,50071,1
12183,1218,64543,1
12184,1218,64942,1
12185,1218,73338,1
12186,1218,82167,1
12187,1218,103821,5
12188,1218,124362,1
12189,1218,128626,1
12190,1219,17227,5
12191,1219,26611,5
12192,1219,56453,5
12193,1219,63633,4
12194,1219,72037,5
12195,1219,87109,5
12196,1219,88567,1
12197,1219,98947,3
12198,1219,113128,5
12199,1219,128803,5
12200,1220,12225,5
12201,1220,15099,5
12202,1220,20149,5
12203,1220,26579,5
12204,1220,35350,5
12205,1220,60720,4
12206,1220,69005,5
12207,1220,78026,5
12208,1220,114503,5
12209,1220,135222,5
12210,1221,6254,5
12211,1221,56785,3
12212,1221,80637,5
12213,1221,91208,5
12214,1221,93996,5
12215,1221,97285,4
12216,1221,120418,5
12217,1221,126463,4
12218,1221,128803,5
12219,1221,135860,5
12220,1222,8686,3
12221,1222,24508,2
12222,1222,26890,4
12223,1222,31963,5
12224,1222,33988,5
12225,1222,50163,5
12226,1222,55622,5
12227,1222,60784,5
12228,1222,93121,4
12229,1222,114530,5
12230,1223,14676,5
12231,1223,15360,1
12232,1223,22763,5
12233,1223,42259,5
12234,1223,74929,5
12235,1223,85075,5
12236,1223,89235,5
12237,1223,114470,1
12238,1223,117956,1
12239,1223,126099,5
12240,1224,1723,5
12241,1224,4579,3
12242,1224,48879,5
12243,1224,73330,3
12244,1224,84579,5
12245,1224,86347,5
12246,1224,101455,5
12247,1224,104209,5
12248,1224,132101,4
12249,1224,132652,5
12250,1225,11578,2
12251,1225,15535,2
12252,1225,15862,1
12253,1225,17411,1
12254,1225,36279,3
12255,1225,45934,5
12256,1225,48333,4
12257,1225,80218,1
12258,1225,95463,5
12259,1225,134744,2
12260,1226,42738,2
12261,1226,61998,4
12262,1226,62991,5
12263,1226,83722,3
12264,1226,94965,5
12265,1226,108594,1
12266,1226,114214,4
12267,1226,120958,2
12268,1226,121790,2
12269,1226,123369,2
12270,1227,18177,4
12271,1227,36516,1
12272,1227,42581,2
12273,1227,55622,1
12274,1227,61658,3
12275,1227,68635,4
12276,1227,81947,3
12277,1227,91861,1
12278,1227,99327,3
12279,1227,111583,1
12280,1228,9336,1
12281,1228,12861,5
12282,1228,16909,3
12283,1228,27529,4
12284,1228,29930,5
12285,1228,33173,4
12286,1228,57526,2
12287,1228,78029,5
12288,1228,126586,3
12289,1228,129786,4
12290,1229,11949,4
12291,1229,27950,2
12292,1229,38263,5
12293,1229,60943,2
12294,1229,70229,2
12295,1229,70720,1
12296,1229,73729,3
12297,1229,81943,4
12298,1229,100281,4
12299,1229,102784,4
12300,1230,37297,5
12301,1230,45428,5
12302,1230,49318,5
12303,1230,57061,5
12304,1230,62006,5
12305,1230,65423,5
12306,1230,115697,5
12307,1230,116045,5
12308,1230,116581,5
12309,1230,130117,5
12310,1231,26400,3
12311,1231,42590,4
12312,1231,48371,2
12313,1231,72671,1
12314,1231,95833,5
12315,1231,108098,2
12316,1231,110351,4
12317,1231,128677,2
12318,1231,131048,1
12319,1231,134142,1
12320,1232,12841,1
12321,1232,17032,3
12322,1232,51171,5
12323,1232,59242,5
12324,1232,63830,1
12325,1232,80667,2
12326,1232,96690,3
12327,1232,106528,1
12328,1232,124446,1
12329,1232,130384,1
12330,1233,37,5
12331,1233,35807,5
12332,1233,38865,3
12333,1233,42590,3
12334,1233,72462,5
12335,1233,87967,5
12336,1233,89959,5
12337,1233,90769,5
12338,1233,98983,5
12339,1233,124059,3
12340,1234,106,5
12341,1234,8103,3
12342,1234,11590,5
12343,1234,34381,5
12344,1234,38784,5
12345,1234,65605,1
12346,1234,88753,5
12347,1234,92284,1
12348,1234,102784,5
12349,1234,118159,1
12350,1235,3180,5
12351,1235,18161,5
12352,1235,27222,5
12353,1235,40419,5
12354,1235,48731,5
12355,1235,55622,5
12356,1235,94014,5
12357,1235,111390,5
12358,1235,121449,5
12359,1235,132642,4
12360,1236,6572,5
12361,1236,12159,5
12362,1236,24309,5
12363,1236,28745,5
12364,1236,35687,5
12365,1236,48344,5
12366,1236,59106,5
12367,1236,62633,4
12368,1236,102211,5
12369,1236,112023,5
12370,1237,11084,2
12371,1237,12382,2
12372,1237,37555,3
12373,1237,48590,2
12374,1237,60153,2
12375,1237,95667,2
12376,1237,102759,2
12377,1237,102885,3
12378,1237,103122,2
12379,1237,121888,5
12380,1238,3491,1
12381,1238,15643,5
12382,1238,74883,1
12383,1238,90811,5
12384,1238,91738,5
12385,1238,113949,5
12386,1238,115935,1
12387,1238,123117,1
12388,1238,126211,5
12389,1238,128107,1
12390,1239,12935,5
12391,1239,28613,1
12392,1239,30279,5
12393,1239,41268,5
12394,1239,50496,5
12395,1239,63628,5
12396,1239,101643,5
12397,1239,104331,5
12398,1239,115894,5
12399,1239,122912,5
12400,1240,17623,3
12401,1240,52611,4
12402,1240,62172,4
12403,1240,75572,5
12404,1240,118016,1
12405,1240,123105,5
12406,1240,129323,3
12407,1240,130404,3
12408,1240,132148,2
12409,1240,132833,3
12410,1241,13328,4
12411,1241,15364,5
12412,1241,17083,3
12413,1241,20781,5
12414,1241,24690,5
12415,1241,61727,5
12416,1241,109258,2
12417,1241,111130,5
12418,1241,113414,5
12419,1241,122036,5
12420,1242,4779,4
12421,1242,10032,5
12422,1242,20527,5
12423,1242,28578,5
12424,1242,46669,5
12425,1242,58831,5
12426,1242,77242,5
